Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2010,May,Kansas,Restaurant,"Potato, Mashed; Chicken",,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,July,Arizona,,,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,September,Pennsylvania,Restaurant,,,Norovirus,Norovirus,Confirmed,3,0,0
2010,February,Wisconsin,,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2010,January,Florida,Restaurant,"House Salad; Bread, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,March,Arizona,,,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,March,Ohio,Restaurant,Tuscany Salad,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,June,California,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,3,1,0
2010,September,Wisconsin,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,January,Kansas,Fast Food Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,February,Ohio,,Peanut Butter Bar,,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,February,Tennessee,,,,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,March,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,2,1,0
2010,April,Ohio,,,,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,June,Alaska,,"Clams, Butter",,Paralytic shellfish poison,Paralytic,Confirmed,3,2,0
2010,June,Pennsylvania,Restaurant,Mayonnaise,,Pesticides,Pesticides,Confirmed,3,1,0
2010,February,Multistate,Restaurant; Restaurant; Residence; Banquet Facility; Catering Service,"Shell Egg, Other",Egg,Salmonella enterica,Salmonella,Confirmed,1939,0,0
2010,November,Multistate,Fast Food Restaurant,Alfalfa Sprouts,,Salmonella enterica,Salmonella,Confirmed,140,31,0
2010,April,Illinois,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Confirmed,102,28,0
2010,June,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,83,10,0
2010,August,Georgia,Restaurant,"Pork, Bbq; Potato Salad; Beans, Baked; Coleslaw",,Salmonella enterica,Salmonella,Confirmed,74,7,0
2010,April,Oregon,Restaurant,Pico De Gallo; Guacamole,,Salmonella enterica,Salmonella,Confirmed,73,3,0
2010,April,North Carolina,,Meringue,,Salmonella enterica,Salmonella,Confirmed,65,8,0
2010,May,Multistate,Restaurant; Grocery Store,Tomatoes,,Salmonella enterica,Salmonella,Confirmed,64,0,0
2010,June,Ohio,Residence,"Pork, Smoked",,Salmonella enterica,Salmonella,Confirmed,64,1,0
2010,April,Ohio,Restaurant,Chilis Rellenos,,Salmonella enterica,Salmonella,Confirmed,56,7,0
2010,December,Multistate,Grocery Store,"Ground Turkey, Burger",Ground Turkey,Salmonella enterica,Salmonella,Confirmed,55,0,0
2010,May,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,52,0,0
2010,January,Multistate,,"Fish, Ahi",,Salmonella enterica,Salmonella,Confirmed,51,0,0
2010,February,California,Fast Food Restaurant,"Carnitas, Unspecified",Pork,Salmonella enterica,Salmonella,Confirmed,50,2,0
2010,March,Multistate,,Alfalfa Sprouts,Alfalfa Sprout Seeds,Salmonella enterica,Salmonella,Confirmed,44,0,0
2010,April,Multistate,Residence,Cheesy Chicken And Rice Frozen Meal,,Salmonella enterica,Salmonella,Confirmed,44,7,0
2010,July,Multistate,Restaurant,Guacamole,,Salmonella enterica,Salmonella,Confirmed,41,5,0
2010,August,Michigan,Assisted Living Facility,Potato Salad,Yellow Onion,Salmonella enterica,Salmonella,Confirmed,41,5,0
2010,April,Florida,Residence; Banquet Facility,"Pork; Chicken, Bbq",Pork; Chicken,Salmonella enterica,Salmonella,Confirmed,37,1,0
2010,May,Pennsylvania,Restaurant; Banquet Facility,"Lasagna, Beef; Soup, Speciality, Other",Egg; Egg,Salmonella enterica,Salmonella,Confirmed,37,5,0
2010,April,Multistate,Residence,"Ground Turkey, Unspecified",Turkey,Salmonella enterica,Salmonella,Confirmed,35,2,0
2010,October,Ohio,,,,Salmonella enterica,Salmonella,Confirmed,33,0,0
2010,August,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,32,4,0
2010,July,Multistate,Fast Food Restaurant; Grocery Store,Tomatoes,Tomato,Salmonella enterica,Salmonella,Confirmed,30,8,0
2010,July,Colorado,Restaurant,Rattlesnake Cake,Egg,Salmonella enterica,Salmonella,Confirmed,29,4,0
2010,June,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,28,0,0
2010,August,Illinois,Residence,Fruit; Cala; Meatballs,,Salmonella enterica,Salmonella,Confirmed,28,1,0
2010,August,Mississippi,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,28,1,0
2010,April,California,,,,Salmonella enterica,Salmonella,Confirmed,27,5,0
2010,January,Georgia,Unknown,,,Salmonella enterica,Salmonella,Confirmed,25,1,0
2010,June,Missouri,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,25,7,0
2010,July,Multistate,,Tomatoes,,Salmonella enterica,Salmonella,Confirmed,24,0,0
2010,August,Wisconsin,,"Ice Cream, Homemade",,Salmonella enterica,Salmonella,Confirmed,24,8,0
2010,July,California,Residence,,,Salmonella enterica,Salmonella,Confirmed,23,2,0
2010,November,Texas,,,,Salmonella enterica,Salmonella,Confirmed,23,8,1
2010,March,California,Restaurant,Carne Asada,Beef,Salmonella enterica,Salmonella,Confirmed,22,2,0
2010,November,South Carolina,Residence,,,Salmonella enterica,Salmonella,Confirmed,22,4,0
2010,July,Pennsylvania,,Chicken And Rice,Chicken,Salmonella enterica,Salmonella,Confirmed,21,1,0
2010,August,Minnesota,Residence; Religious Facility,Salads,,Salmonella enterica,Salmonella,Confirmed,21,0,0
2010,October,California,Residence,Chicken,,Salmonella enterica,Salmonella,Confirmed,21,1,0
2010,August,California,,"Pork, Bbq",Pork,Salmonella enterica,Salmonella,Confirmed,20,0,0
2010,July,Connecticut,Camp,,,Salmonella enterica,Salmonella,Confirmed,17,0,0
2010,July,Michigan,Residence; Grocery Store,Watermelon,,Salmonella enterica,Salmonella,Confirmed,17,11,0
2010,August,New York,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,17,2,0
2010,December,Florida,Residence,Pancit,,Salmonella enterica,Salmonella,Confirmed,17,1,0
2010,March,Florida,Residence,Chicken Dishes,,Salmonella unknown,Salmonella,Confirmed,17,2,0
2010,August,Rhode Island,Catering Service,Chicken Salad,,Salmonella enterica,Salmonella,Confirmed,16,2,0
2010,July,New York,Restaurant,Guacamole,,Salmonella enterica,Salmonella,Confirmed,15,2,0
2010,March,Massachusetts,,,,Salmonella enterica,Salmonella,Confirmed,14,6,0
2010,September,Oklahoma,School,,,Salmonella enterica,Salmonella,Confirmed,14,0,0
2010,April,Multistate,,Pre-Packaged Salad,,Salmonella enterica,Salmonella,Confirmed,13,0,0
2010,May,Connecticut,Restaurant,"Shrimp, Stuffed",,Salmonella enterica,Salmonella,Confirmed,13,3,0
2010,September,New York,Catering Service,"Chicken, Roasted; Rice",,Salmonella enterica,Salmonella,Confirmed,13,1,0
2010,September,Washington,Unknown,,,Salmonella enterica,Salmonella,Confirmed,13,4,0
2010,January,Oregon,Residence,,,Salmonella enterica,Salmonella,Confirmed,12,5,0
2010,April,Illinois,Residence; Grocery Store,,,Salmonella enterica,Salmonella,Confirmed,12,4,0
2010,April,Multistate,Restaurant; Residence; Grocery Store,Mamey Shake,Mamey Fruit,Salmonella enterica,Salmonella,Confirmed,12,9,0
2010,July,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,12,0,0
2010,February,Georgia,Residence,Chile Con Queso; Cheesecake,,Salmonella enterica,Salmonella,Confirmed,11,2,0
2010,March,Missouri,Unknown,,,Salmonella enterica,Salmonella,Confirmed,11,2,0
2010,June,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,11,0,0
2010,March,Connecticut,Fast Food Restaurant,Bagels,,Salmonella enterica,Salmonella,Confirmed,10,3,0
2010,June,Pennsylvania,,,,Salmonella enterica,Salmonella,Confirmed,10,0,0
2010,August,Georgia,Grocery Store,"Carnitas, Unspecified; Salsa",,Salmonella enterica,Salmonella,Confirmed,10,0,0
2010,November,Kentucky,,,,Salmonella enterica,Salmonella,Confirmed,10,2,0
2010,January,Connecticut,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,4,0
2010,March,Virginia,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,0,0
2010,June,Washington,Fair/Festival,,,Salmonella enterica,Salmonella,Confirmed,9,1,0
2010,July,California,Residence,,,Salmonella enterica,Salmonella,Confirmed,9,2,0
2010,July,Wisconsin,Residence,,,Salmonella enterica,Salmonella,Confirmed,9,1,0
2010,August,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,2,0
2010,December,Multistate,Fast Food Restaurant; Grocery Store,Clover Sprouts,Clover Sprouts,Salmonella enterica,Salmonella,Confirmed,9,0,0
2010,June,Michigan,,,,Salmonella enterica,Salmonella,Confirmed,8,6,0
2010,June,New Mexico,,,,Salmonella enterica,Salmonella,Confirmed,8,4,0
2010,September,New York,Unknown,,,Salmonella enterica,Salmonella,Confirmed,8,2,0
2010,June,Minnesota,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,June,Minnesota,Restaurant,"Chips, Tortilla",,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,July,Massachusetts,,,,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,July,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,August,Alaska,Restaurant,Hollandaise Sauce,Egg,Salmonella enterica,Salmonella,Confirmed,7,2,0
2010,August,Minnesota,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,7,1,0
2010,November,Multistate,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,December,California,Assisted Living Facility,"Chicken, Baked",,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,June,Florida,Residence,"Pork, Roasted",Pork,Salmonella enterica,Salmonella,Confirmed,6,0,0
2010,June,New Mexico,,,,Salmonella enterica,Salmonella,Confirmed,6,3,0
2010,July,Illinois,Grocery Store,Pickles,,Salmonella enterica,Salmonella,Confirmed,6,5,0
2010,July,Minnesota,Restaurant,Blueberries,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2010,October,Connecticut,Residence,"Pork, Roasted",,Salmonella enterica,Salmonella,Confirmed,6,0,0
2010,October,Iowa,Residence,"Carnitas, Unspecified",Pork,Salmonella enterica,Salmonella,Confirmed,6,6,0
2010,November,Ohio,Residence,Turkey,,Salmonella enterica,Salmonella,Confirmed,6,5,0
2010,March,Wisconsin,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,July,Iowa,Religious Facility,,,Salmonella enterica,Salmonella,Confirmed,5,1,0
2010,July,New Jersey,Residence,,,Salmonella enterica,Salmonella,Confirmed,5,2,0
2010,July,New Mexico,,,,Salmonella enterica,Salmonella,Confirmed,5,3,0
2010,August,Virginia,Residence,,,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,October,Arkansas,,,,Salmonella enterica,Salmonella,Confirmed,5,2,0
2010,October,South Dakota,,Smoked Sausage,,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,January,Michigan,,Chicken Salad,Chicken,Salmonella enterica,Salmonella,Confirmed,4,2,0
2010,May,Maryland,Restaurant; Office; School,Salad Bar,,Salmonella enterica,Salmonella,Confirmed,4,1,0
2010,June,Iowa,,"Eggs, Unspecified",,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,August,Illinois,Restaurant; Residence,,,Salmonella enterica,Salmonella,Confirmed,4,1,0
2010,September,North Carolina,,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,October,Iowa,,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,October,Florida,Restaurant,"Pastry, Unspecified",Egg,Salmonella unknown,Salmonella,Confirmed,4,0,0
2010,February,Oregon,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,February,Oregon,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,April,New Hampshire,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,May,Minnesota,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,May,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,May,Utah,,,,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,July,Kentucky,,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,August,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,August,Maine,,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,September,Connecticut,,"Canoli, Unspecified",,Salmonella enterica,Salmonella,Confirmed,3,2,0
2010,September,New York,,"Canoli, Unspecified",,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,September,Utah,,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,December,Multistate,Restaurant,Alfalfa Sprouts,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,January,Oregon,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,February,Illinois,Fast Food Restaurant; Restaurant; Residence,,,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,March,Minnesota,Unknown,,,Salmonella enterica,Salmonella,Confirmed,2,1,0
2010,April,Kentucky,,,,Salmonella enterica,Salmonella,Confirmed,2,1,0
2010,July,Colorado,Restaurant,"Eggs, Unspecified",Egg,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,September,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,April,Hawaii,,"Fish, Ahi",,Scombroid toxin,Scombroid,Confirmed,9,0,0
2010,July,Florida,Grocery Store,Tuna Burger,"Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,6,0,0
2010,September,Hawaii,,,,Scombroid toxin,Scombroid,Confirmed,6,0,0
2010,June,Georgia,Catering Service,Tuna Salad,,Scombroid toxin,Scombroid,Confirmed,5,0,0
2010,June,California,Restaurant,"Tuna Dishes, Unspecified",,Scombroid toxin,Scombroid,Confirmed,4,0,0
2010,August,New York,Residence,Yellowfin Tuna,,Scombroid toxin,Scombroid,Confirmed,4,0,0
2010,April,South Carolina,,Tuna Burger,,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,May,Washington,Fast Food Restaurant,"Fish, Tuna",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,June,Florida,,"Sushi, Unspecified",Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,August,New Jersey,Restaurant,Tuna Burger,,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,February,Illinois,Fast Food Restaurant,"Tomatoes; Bread, Nine Grain",,Shigella sonnei,Shigella,Confirmed,314,13,1
2010,July,California,Residence; Grocery Store; Religious Facility,,,Shigella sonnei,Shigella,Confirmed,40,2,0
2010,August,Florida,Restaurant,Salsa,,Shigella sonnei,Shigella,Confirmed,15,0,0
2010,June,Georgia,Restaurant,,,Shigella sonnei,Shigella,Confirmed,14,1,0
2010,December,Illinois,Fast Food Restaurant,,,Shigella sonnei,Shigella,Confirmed,2,0,0
2010,April,Virginia,Catering Service,Wraps,,Staphylococcus aureus,Staphylococcus,Confirmed,67,0,0
2010,March,Connecticut,,Chicken Alfredo,,Staphylococcus aureus,Staphylococcus,Confirmed,21,0,0
2010,June,Michigan,Residence,Potato Salad,,Staphylococcus aureus,Staphylococcus,Confirmed,11,0,0
2010,December,Illinois,,Cake,,Staphylococcus aureus,Staphylococcus,Confirmed,10,0,0
2010,December,Illinois,Catering Service,"Cake, Chocolate",,Staphylococcus aureus,Staphylococcus,Confirmed,9,0,0
2010,July,Washington,Restaurant,Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,5,1,0
2010,June,Washington,Residence,"Crawfish/Crayfish, Unspecified",,Vibrio other,Vibrio,Confirmed,4,2,0
2010,May,Florida,Restaurant,Raw Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,2,1,0
2011,December,Kentucky,Catering Service,,,Bacillus cereus,Bacillus,Confirmed,45,0,0
2011,September,New York,Restaurant,"Rice, Fried, Vegetable",,Bacillus cereus,Bacillus,Confirmed,3,0,0
2011,June,New Mexico,,,,Campylobacter jejuni,Campylobacter,Confirmed,54,3,0
2011,May,California,Fair/Festival,,,Campylobacter jejuni,Campylobacter,Confirmed,26,4,0
2011,March,South Carolina,,Raw Milk,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,23,1,0
2011,May,Alaska,,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,18,0,0
2011,December,Kansas,,Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,18,0,0
2011,June,Wisconsin,,"Whole Milk, Unpasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,16,1,0
2011,September,California,Restaurant,,,Campylobacter jejuni,Campylobacter,Confirmed,15,2,0
2011,September,New York,,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,13,0,0
2011,June,South Carolina,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,10,2,0
2011,October,Alabama,Restaurant,,,Campylobacter jejuni,Campylobacter,Confirmed,7,5,0
2011,January,South Dakota,,,,Campylobacter jejuni,Campylobacter,Confirmed,5,0,0
2011,June,Pennsylvania,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter unknown,Campylobacter,Confirmed,5,0,0
2011,June,New York,,Raw Milk,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,4,0,0
2011,June,North Carolina,,"Milk, Whole Milk Unpasteurized",,Campylobacter coli,Campylobacter,Confirmed,3,0,0
2011,July,Minnesota,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter coli,Campylobacter,Confirmed,3,2,0
2011,February,Maryland,Residence,,,Campylobacter jejuni,Campylobacter,Confirmed,3,1,0
2011,April,Pennsylvania,,"Milk, Whole Milk Unpasteurized; Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,July,New York,,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,October,Connecticut,Restaurant,Octopus,,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,October,Maryland,Banquet Facility; Catering Service,,,Campylobacter jejuni,Campylobacter,Confirmed,3,1,0
2011,June,Minnesota,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2011,May,Michigan,,Raw Milk,Raw Milk,Campylobacter unknown,Campylobacter,Confirmed,2,0,0
2011,May,Alaska,Residence; Office; Camp,"Cockles; Mussels; Clams, Butter",,Chemical or toxin,Chemical,Confirmed,21,4,0
2011,June,Washington,,Mussels,,Chemical or toxin,Chemical,Confirmed,3,0,0
2011,November,New York,Residence,Buffalo Fish,,Chemical or toxin,Chemical,Confirmed,2,2,0
2011,April,Puerto Rico,Residence,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,Confirmed,9,0,0
2011,April,Puerto Rico,Residence,"Fish, King Mackarel",,Ciguatoxin,Ciguatoxin,Confirmed,7,0,0
2011,December,Florida,Residence,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,Confirmed,7,0,0
2011,July,Florida,Restaurant,"Fish, Grouper",,Ciguatoxin,Ciguatoxin,Confirmed,6,0,0
2011,May,Puerto Rico,Restaurant,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2011,July,Florida,,,,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2011,May,Puerto Rico,,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,June,Florida,,,,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,July,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,Florida,,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,Florida,Residence,"Fish, Grouper",Fish,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,South Carolina,Residence,"Grouper, Black","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,November,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,April,Florida,Restaurant,"Fish, Mahi Mahi","Fish, Mahi Mahi",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2011,July,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,2,1,0
2011,November,Ohio,Residence; Religious Facility,"Turkey, Roasted",Turkey,Clostridium perfringens,Clostridium,Confirmed,101,0,0
2011,November,North Dakota,Prison,,,Clostridium perfringens,Clostridium,Confirmed,88,0,0
2011,March,Minnesota,Prison,"Potato, Scalloped",,Clostridium perfringens,Clostridium,Confirmed,32,0,0
2011,February,Illinois,Restaurant,"Chicken, Bbq",Chicken,Clostridium perfringens,Clostridium,Confirmed,30,0,0
2011,June,Louisiana,,,,Clostridium perfringens,Clostridium,Confirmed,30,0,0
2011,March,Colorado,Residence,"Beef, Brisket; Potato, Mashed","Beef, Brisket; Gravy, Beef; Potatoes",Clostridium perfringens,Clostridium,Confirmed,27,0,0
